Timestamp, Angle, Distance(cm)
13:54:58, 74, 200
13:54:58, 73, 200
13:54:58, 72, 200
13:54:58, 71, 200
13:54:58, 70, 200
13:54:58, 69, 200
13:54:58, 68, 200
13:54:58, 67, 200
13:54:58, 66, 200
13:54:58, 65, 200
13:54:58, 64, 200
13:54:58, 63, 200
13:54:58, 62, 200
13:54:58, 61, 200
13:54:58, 60, 200
13:54:58, 59, 200
13:54:58, 58, 200
13:54:58, 57, 200
13:54:58, 56, 200
13:54:58, 55, 200
13:54:58, 54, 200
13:54:58, 53, 200
13:54:58, 52, 200
13:54:58, 51, 200
13:54:58, 50, 200
13:54:58, 49, 200
13:54:59, 48, 200
13:54:59, 47, 200
13:54:59, 46, 200
13:54:59, 45, 200
13:54:59, 44, 200
13:54:59, 43, 200
13:54:59, 42, 200
13:54:59, 41, 200
13:54:59, 40, 200
13:54:59, 39, 200
13:54:59, 38, 200
13:54:59, 37, 200
13:54:59, 36, 200
13:54:59, 35, 200
13:54:59, 34, 200
13:54:59, 33, 200
13:54:59, 32, 200
13:54:59, 31, 200
13:54:59, 30, 200
13:54:59, 29, 200
13:54:59, 28, 200
13:54:59, 27, 200
13:54:59, 26, 200
13:54:59, 25, 200
13:54:59, 24, 200
13:55:0, 23, 200
13:55:0, 22, 200
13:55:0, 21, 200
13:55:0, 20, 200
13:55:0, 19, 200
13:55:0, 18, 200
13:55:0, 17, 200
13:55:0, 16, 200
13:55:0, 15, 200
13:55:0, 16, 200
13:55:0, 17, 200
13:55:0, 18, 200
13:55:0, 19, 200
13:55:0, 20, 200
13:55:0, 21, 200
13:55:0, 22, 200
13:55:0, 23, 200
13:55:0, 24, 200
13:55:0, 25, 200
13:55:0, 26, 200
13:55:0, 27, 200
13:55:0, 28, 200
13:55:0, 29, 200
13:55:0, 30, 200
13:55:0, 31, 200
13:55:0, 32, 200
13:55:1, 33, 200
13:55:1, 34, 200
13:55:1, 35, 200
13:55:1, 36, 200
13:55:1, 37, 200
13:55:1, 38, 200
13:55:1, 39, 200
13:55:1, 40, 200
13:55:1, 41, 200
13:55:1, 42, 200
13:55:1, 43, 200
13:55:1, 44, 200
13:55:1, 45, 200
13:55:1, 46, 200
13:55:1, 47, 200
13:55:1, 48, 200
13:55:1, 49, 200
13:55:1, 50, 200
13:55:1, 51, 200
13:55:1, 52, 200
13:55:1, 53, 200
13:55:1, 54, 200
13:55:1, 55, 200
13:55:1, 56, 200
13:55:1, 57, 200
13:55:1, 58, 70
13:55:2, 59, 200
13:55:2, 60, 32
13:55:2, 61, 200
13:55:2, 62, 200
13:55:2, 63, 200
13:55:2, 64, 200
13:55:2, 65, 200
13:55:2, 66, 200
13:55:2, 67, 200
13:55:2, 68, 200
13:55:2, 69, 200
13:55:2, 70, 200
13:55:2, 71, 200
13:55:2, 72, 200
13:55:2, 73, 200
13:55:2, 74, 200
13:55:2, 75, 200
13:55:2, 76, 200
13:55:2, 77, 200
13:55:2, 78, 200
13:55:2, 79, 200
13:55:2, 80, 200
13:55:2, 81, 200
13:55:2, 82, 200
13:55:2, 83, 200
13:55:2, 84, 200
13:55:3, 85, 200
13:55:3, 86, 200
13:55:3, 87, 200
13:55:3, 88, 200
13:55:3, 89, 200
13:55:3, 90, 200
13:55:3, 91, 200
13:55:3, 92, 200
13:55:3, 93, 200
13:55:3, 94, 200
13:55:3, 95, 200
13:55:3, 96, 200
13:55:3, 97, 200
13:55:3, 98, 200
13:55:3, 99, 200
13:55:3, 100, 200
13:55:3, 101, 200
13:55:3, 102, 200
13:55:3, 103, 200
13:55:3, 104, 200
13:55:3, 105, 200
13:55:3, 106, 200
13:55:3, 107, 200
13:55:3, 108, 200
13:55:3, 109, 200
13:55:3, 110, 200
13:55:4, 111, 200
13:55:4, 112, 200
13:55:4, 113, 200
13:55:4, 114, 200
13:55:4, 115, 200
13:55:4, 116, 200
13:55:4, 117, 200
13:55:4, 118, 200
13:55:4, 119, 200
13:55:4, 120, 200
13:55:4, 121, 200
13:55:4, 122, 200
13:55:4, 123, 200
13:55:4, 124, 200
13:55:4, 125, 200
13:55:4, 126, 200
13:55:4, 127, 200
13:55:4, 128, 200
13:55:4, 129, 200
13:55:4, 130, 200
13:55:4, 131, 200
13:55:4, 132, 18
13:55:4, 133, 200
13:55:4, 134, 200
13:55:5, 135, 200
13:55:5, 136, 200
13:55:5, 137, 200
13:55:5, 138, 200
13:55:5, 139, 200
13:55:5, 140, 200
13:55:5, 141, 200
13:55:5, 142, 200
13:55:5, 143, 200
13:55:5, 144, 200
13:55:5, 145, 200
13:55:5, 146, 15
13:55:5, 147, 11
13:55:5, 148, 9
13:55:5, 149, 8
13:55:5, 150, 11
13:55:5, 151, 200
13:55:5, 152, 200
13:55:5, 153, 200
13:55:5, 154, 200
13:55:5, 155, 200
13:55:5, 156, 200
13:55:5, 157, 200
13:55:5, 158, 200
13:55:5, 159, 200
13:55:5, 160, 200
13:55:5, 161, 200
13:55:6, 162, 200
13:55:6, 163, 200
13:55:6, 164, 200
13:55:6, 165, 200
13:55:6, 165, 200
13:55:6, 164, 200
13:55:6, 163, 200
13:55:6, 162, 200
13:55:6, 161, 200
13:55:6, 160, 200
13:55:6, 159, 200
13:55:6, 158, 200
13:55:6, 157, 200
13:55:6, 156, 200
13:55:6, 155, 200
13:55:6, 154, 200
13:55:6, 153, 200
13:55:6, 152, 200
13:55:6, 151, 200
13:55:6, 150, 200
13:55:6, 149, 200
13:55:6, 148, 200
13:55:6, 147, 200
13:55:6, 146, 200
13:55:6, 145, 200
13:55:6, 144, 200
13:55:7, 143, 200
13:55:7, 142, 200
13:55:7, 141, 200
13:55:7, 140, 200
13:55:7, 139, 200
13:55:7, 138, 200
13:55:7, 137, 10
13:55:7, 136, 11
13:55:7, 135, 11
13:55:7, 134, 11
13:55:7, 133, 9
13:55:7, 132, 200
13:55:7, 131, 200
13:55:7, 130, 200
13:55:7, 129, 200
13:55:7, 128, 200
13:55:7, 127, 200
13:55:7, 126, 200
13:55:7, 125, 200
13:55:7, 124, 200
13:55:7, 123, 200
13:55:7, 122, 200
13:55:7, 121, 200
13:55:7, 120, 200
13:55:7, 119, 200
13:55:7, 118, 200
13:55:8, 117, 200
13:55:8, 116, 200
13:55:8, 115, 200
13:55:8, 114, 200
13:55:8, 113, 200
13:55:8, 112, 200
13:55:8, 111, 200
13:55:8, 110, 200
13:55:8, 109, 54
13:55:8, 108, 200
13:55:8, 107, 49
13:55:8, 106, 200
13:55:8, 105, 200
13:55:8, 104, 200
13:55:8, 103, 200
13:55:8, 102, 200
13:55:8, 101, 200
13:55:8, 100, 200
13:55:8, 99, 200
13:55:8, 98, 200
13:55:8, 97, 200
13:55:8, 96, 200
13:55:8, 95, 200
13:55:8, 94, 200
13:55:8, 93, 200
13:55:8, 92, 200
13:55:9, 91, 200
13:55:9, 90, 200
13:55:9, 89, 200
13:55:9, 88, 200
13:55:9, 87, 200
13:55:9, 86, 200
13:55:9, 85, 200
13:55:9, 84, 200
13:55:9, 83, 200
